Material Type,Machine Type,Output Quality,Temperature at Step 1 (°C),Pressure at Step 1 (bar),Processing Time at Step 1 (seconds),Temperature at Step 2 (°C),Pressure at Step 2 (bar),Processing Time at Step 2 (seconds),Temperature at Step 3 (°C),Pressure at Step 3 (bar),Processing Time at Step 3 (seconds),Temperature at Step 4 (°C),Pressure at Step 4 (bar),Processing Time at Step 4 (seconds),Temperature at Step 5 (°C),Pressure at Step 5 (bar),Processing Time at Step 5 (seconds),Temperature at Step 6 (°C),Pressure at Step 6 (bar),Processing Time at Step 6 (seconds),Temperature at Step 7 (°C),Pressure at Step 7 (bar),Processing Time at Step 7 (seconds),Temperature at Step 8 (°C),Pressure at Step 8 (bar),Processing Time at Step 8 (seconds),Temperature at Step 9 (°C),Pressure at Step 9 (bar),Processing Time at Step 9 (seconds),Temperature at Step 10 (°C),Pressure at Step 10 (bar),Processing Time at Step 10 (seconds)
Type A,Machine 2,1,52.32479862002859,5.5287278835482025,98.22765088715994,87.54089477333775,8.161769994839172,198.43398975964695,95.7317146965252,1.3930533594647825,108.6499122350944,87.11733655167517,4.5947169010275,68.74587231224601,82.04956525845057,8.227882657399228,199.5796673063144,88.06496829627748,2.0751870690773906,221.55382298677065,51.440564138033686,3.7813357587812044,121.36248675737083,54.37104646424319,7.483564258415979,279.4479203483703,41.00110218409736,7.275109273172327,57.395110751193286,50.307786513440966,9.382761222223138,98.70579480259227
Type A,Machine 3,0,38.18430864204373,3.215923426078228,138.0197162395075,82.50929935272157,6.133156425852628,238.2592572092375,63.43446771042502,3.2777639213263385,205.7720777321849,79.27963287976253,7.924569498537306,209.36286993511817,86.93927871793156,2.9267040321813083,284.04568857655863,77.03591230416467,1.9854491640554335,272.1106449335033,41.992195103133255,4.677367262959381,86.31736515471931,70.06588545781739,5.6016166350059855,272.0135662152403,69.63160776415216,7.948320882008458,220.61966300571586,34.226364066626985,3.1732147705588214,218.6628065958423
Type B,Machine 3,0,49.99094370139365,8.972483415504911,202.7589407611579,77.36665638111586,3.0003951880122433,290.5380065385383,35.148627212364126,2.7895503585492616,294.9969036865315,77.39136958721758,5.501493947092043,236.12587521500038,76.62315289569534,1.5159148515583185,87.85622487168882,38.273730804850466,4.035412248119581,103.3775505263921,50.00527124125565,2.717391403475623,65.1568978479557,54.02261634431384,5.667736219297466,75.371266508288,39.495220638324646,3.870625897759146,72.60802117378982,60.71783136644896,6.736807833990067,277.2757415419452
Type A,Machine 2,1,86.14727333979317,3.1239286717074584,123.24221547479878,85.00814089739654,9.891653149197992,165.44075342890693,92.70134295916503,1.342409547234361,99.13052033635451,99.59909489784035,1.9160029463587906,153.87762169755348,86.22721049579138,3.840411420936098,127.75818646474647,70.74397130692024,7.2560974610186495,99.38225435802393,59.20894543471063,6.915210989106246,136.79432954595444,35.17802110748054,3.8838229415775674,192.18036051940376,82.61526156189888,3.127136549990808,297.5718231315949,62.941911938671964,4.798634038878532,132.94856006016
Type B,Machine 1,0,38.89427872050578,7.825382513850297,149.27018641559025,23.443934036437632,1.7048348682067629,53.12062433923341,50.57863481375898,5.7141720607620625,98.37833395338757,57.46929502216141,8.02603486522869,245.80779464663254,48.00530931629078,1.480830814017392,160.72779323597513,71.5829556904026,1.682848382526374,210.25260620270592,21.03656580494998,8.397551267323106,260.47832173706325,32.565495759932276,7.860350063862285,192.7895055615018,64.6129269151554,6.175556480207842,264.6972035497244,58.18117180925341,9.466639921463312,134.5782973869452
Type A,Machine 2,0,73.0078851625374,8.33375107012587,65.84921836169676,76.19913080550586,6.512219623013913,277.7865194224213,70.08467728065649,6.799327881112784,84.04775928891999,75.11401846634627,7.893283788526959,227.43457354899166,84.09085545390242,7.454594402878589,299.0495402707371,48.3434793167666,7.1596709345638185,92.99151412037267,91.91725409632149,9.72092379249344,70.5832567010246,83.71630661988175,1.3375041033826485,142.5582254841907,96.00203436976157,7.187057710271148,107.08618660789067,83.13196667139584,2.5086952215583214,226.76027324844353
Type A,Machine 2,1,31.952703776373042,4.958086543937739,177.03024626074784,92.11137372510652,4.755052446370076,159.3966375578254,87.84168229243224,9.707636570256769,195.52815902442595,96.77663740923364,7.428010588002005,221.76005862238097,67.8627508031591,9.281435833353527,123.02934767810704,51.110934999306146,3.034739699998772,192.68752485216126,75.58973910878612,2.135603990247499,81.67238644003737,38.535979634230316,7.2796300858970096,294.9781603168027,46.262315187439526,3.0199722143229737,133.26109196519553,61.74495319705747,3.432542483647104,129.47369014101795
Type C,Machine 3,1,40.46335266999459,4.008986179821141,263.6912095627557,76.9423407323672,6.834445951438061,82.72122779606562,44.90915147409969,5.017765443381256,243.19510938727493,68.84307144515915,1.1625619716554807,263.5150441005061,32.23196783680776,5.716531850983451,295.31121577513846,99.6098802636517,4.668712821158701,274.9650399271268,27.48479584736917,7.367846666788817,110.32312509496407,49.547855349805374,4.102696516758784,193.14307074526846,43.17572098466457,1.9622226271347336,173.72771455181055,26.564621284321362,1.333406171323574,203.463679981521
Type B,Machine 2,1,21.271264275683812,5.889662262026107,148.75357514829352,51.37702213009181,4.125900903309974,110.03934334053498,42.56580122081939,1.7743235001578173,52.26339660997055,82.18977024882784,7.812409649493827,105.96576948000288,46.059442632893095,5.341315764419763,55.24566139794283,70.34194665762698,9.880017872656804,53.49615587379451,85.47977834241946,6.228172687327437,135.14670605152668,28.622329207542478,3.0101427512636394,216.17422160986894,78.25577988911922,1.5009264460095615,290.9421075480031,78.37081272174937,9.729985399899176,187.18485595846644
Type A,Machine 2,1,66.50404413806676,3.7016779003160645,98.18695466552396,77.20497825509247,8.134289696178723,193.7984196083678,27.92604789908342,9.737933984473267,64.99051419761174,26.18977427797124,1.445075736805153,143.63263283894563,24.43861595584231,2.0223097524474523,160.11258654334353,51.140529380491444,1.0485159991238178,62.54903806039054,93.09279614719175,4.6623575921366776,178.62653026257442,71.29362947245153,5.776701183868345,76.66007058756477,52.6475813738059,7.627747126694018,173.9695015101879,88.96041795191778,8.399807354017536,134.96532659264636
Type C,Machine 3,0,83.66450602032157,4.943877741551495,115.16964626415667,95.35418602532565,1.091840866617285,51.85020190994176,99.40174364337543,2.874312079101292,70.80212900280307,90.08781086229972,9.341514206035644,128.01160425387698,30.175109033335865,7.666189857562363,73.8120915501722,68.13516707927414,7.782188442393491,92.4296718152691,63.21172550485063,3.7238048972177475,68.33672744124738,76.52650145750381,6.871494746728438,185.21586080434489,51.564548398806565,9.455152532230304,106.16211255804384,86.93811238968138,7.107794307579584,264.3923280858305
Type C,Machine 1,1,30.9295004828949,2.0448810809486724,51.50231085420996,81.80175545163337,9.711245063323103,244.7169778678033,39.71290929206888,4.160979607587636,139.4303366375137,99.22844494130808,5.313730741805733,119.56041211168876,49.332037919414766,5.894956510322356,191.15475138371067,71.15944136352186,4.396273385131204,59.298318672069925,95.97369033726955,4.651875372808757,89.98575464243956,64.23732777696614,4.514794918268754,256.53603656013456,41.73032018810896,9.379118088715911,270.9222115366458,46.24547513365238,4.846861346304111,215.19662529943312
Type A,Machine 3,1,94.89766707186806,8.795850531697553,205.91129355127765,37.55366407755964,6.544510072376247,285.0589587374758,36.35799559824312,9.267798284705018,226.67351990250538,39.05893994911843,4.839051594370382,158.43160951152646,37.42989562010876,3.379885968652293,101.76417805175109,81.18165573583768,1.849760348505362,164.24122034823688,56.87870440164475,4.545804042108702,255.03706664215912,36.53615552056924,9.598308485497224,282.6875622429101,24.187155742330653,4.981760427831477,205.1137429100916,47.38697601099493,3.4992028210000066,61.799762000768325
Type A,Machine 3,0,56.20277293818933,7.291428544110274,214.7013758140604,33.79958987762919,8.117928465492676,109.21441988249154,26.925482299770955,5.6531437714931245,281.93615752795876,74.73215102566789,9.28952916200876,192.52155605365343,64.14588201153376,1.2935600678325092,207.30156732572516,75.75941899125773,8.280220313768101,255.4230348993851,29.397929049380515,1.867580505864106,130.3973676873074,57.608161383345255,1.3258838828594506,245.27689850321093,95.66111547185231,5.768900336852803,157.97032644426616,30.34074871944428,6.726538354898274,200.1730633873056
Type B,Machine 2,0,92.96632618182531,3.1874046872696438,261.69347203875986,40.20937844254216,8.228703863001417,273.22757999188445,23.54652359055237,8.879436672177622,93.84498716179064,52.66632536276128,2.6370440353489384,275.3601592113702,92.02988288815502,4.73778152239299,215.42385628058648,65.48955832465525,8.661655904078886,250.20470257183428,57.5138139905312,8.554473811416218,172.92417117899896,62.56526037530076,9.060299664593659,162.7923526676655,26.325665317296707,8.350988149529375,50.339375158932064,79.67911723646775,6.9350313120789915,184.89361326557565
Type C,Machine 2,0,22.055145126929794,1.6311927434887474,93.95740449153018,26.912629673550256,5.144555137960733,227.80328219086581,89.16627620249193,2.585397365899631,243.34478776984878,53.97481063823972,5.471702319972014,72.48430225288644,80.83145567351491,8.838477667774514,256.0163358166528,43.68916408906778,2.229080750401609,188.06919506268048,20.146851386134983,2.375662981187861,251.99793354068333,62.03316274131966,1.835525508822846,211.73156542252556,99.94617108630601,8.282005466121607,199.64818378820752,73.09825899056199,7.818529518928509,299.95240639427186
Type C,Machine 1,0,56.27173707780251,1.410769209872353,243.19114798044188,62.0833534958156,6.496806702936318,224.78848716334173,98.19935785365585,8.129170205658804,221.8276673298561,98.50616747453775,5.9460646156775265,150.1332271273666,79.41088913593839,3.7638814064449297,128.82510140792698,76.86332869389548,7.609963233981747,116.17176247509856,49.14435919813218,9.828156743924565,268.00561942534904,98.15033532861878,9.354386478008866,52.92481652376914,74.3513940659136,1.9895355567242934,95.72105050681199,97.99024824167171,2.1465599492153737,109.99146968006133
Type B,Machine 2,1,87.97950167911922,9.617429027214946,245.37071574113259,70.31003838002508,8.494645640256971,241.42010137594963,83.88833327436917,2.116857527849022,236.34015254831152,78.858133665611,9.679583469991304,51.85685948828629,38.27527615458288,7.597949232683901,273.4047637074021,82.51976337171092,9.81590769442279,63.622713764711605,27.0305865243538,6.547734613008409,259.83479127676117,64.58805773281347,7.067632022101184,158.86999675839812,20.13845653306906,1.4658296529175066,288.4143746629493,30.51133672144904,2.124001714257941,255.32367806934246
Type A,Machine 3,1,92.26339197924601,2.658425674399191,127.9990614650857,38.27823469523096,2.419997420272922,275.0952121873852,60.53016146740593,1.573827488343972,112.10481799944576,54.26955482998885,4.190895182191646,123.02945649375029,95.73280942209847,3.53976449094168,79.80567407924705,57.14162811329438,1.704574999418161,286.63605582885003,32.63404466524327,9.46715501532397,172.00614193266824,28.105207160854143,4.774308328344849,113.5966561589756,29.92235553555176,7.124261738718842,196.37935422755666,63.73708670433709,2.1705235739299256,140.1067145325919
Type C,Machine 3,0,61.388450601147085,9.69831239834006,180.4831958041861,44.14498772788319,4.555261955207701,100.22898718627158,77.97643370005119,1.2141102908392005,221.47469342217403,39.13080546595403,9.092527226322698,88.35492820497552,40.54584651851136,5.129589210247469,213.11144420119945,38.961808341227595,1.7222825140529214,108.10160059736388,56.13438007043621,3.4485960216957103,213.82220008514247,24.767758600166722,3.133263487938283,204.52968899257743,28.271862559645253,6.833894041760657,245.65758488334785,88.63891218226246,7.296729045954224,261.13462690568485
Type C,Machine 2,1,85.16701229072014,9.540429027604425,239.04410657706177,51.866154743153565,5.022593403970346,251.1569621568861,28.81279001078969,1.9813273065605366,158.15529992171685,74.48768263719924,2.307274596229799,174.03058570624222,78.27536465189684,9.460575468407242,169.27011060673803,66.22054243038718,6.185032486179751,61.413439417170295,41.68002864417504,9.007353002600853,86.07149357572823,89.96430302755778,2.5931765286745936,187.7788010764185,77.56602306504473,5.457516403012316,190.008546884534,54.91334735020012,1.996362055538588,130.58329062920683
Type C,Machine 3,1,60.182036780353286,5.384340066865354,105.33055057468239,41.06592840447597,7.959841499408191,183.62609317489816,47.80557192339711,3.1425448473643613,70.69963827352183,44.78852371573062,6.573078604956968,64.40364144276687,48.814404911425804,3.082081992945303,234.03406437028892,35.44075354789567,5.8777860363524175,82.99702486537876,77.98319178318482,8.041728919224784,227.46651276324653,35.437828270363035,4.226183906543192,228.29428511293344,93.95877552552135,8.800094446540971,189.69464947282074,78.06679610570157,8.370018942546455,101.72096193376277
Type B,Machine 2,0,53.35093004067181,5.534335764183495,142.6131557965188,91.46533281862496,5.319311394473371,233.0857603064487,55.21362930280282,1.0730447524872226,283.14106771553423,34.18255687203783,6.231616343300448,180.15709600181822,82.10708267707867,8.853094232452536,72.94771410627294,69.11237869189213,2.3227132059678124,124.69336586241673,74.46205038611023,9.214829004137695,84.21322725294645,37.20449419834096,9.76910432268419,73.36748207256093,78.73288787712758,9.936796656845404,280.0179324016604,272.6806539350506,17.027202193000697,4.501619364193101
Type B,Machine 1,1,77.09696094935654,8.182899983715938,289.7263665978264,85.1191526511901,1.7478100738079607,151.6566662087651,41.75609192134824,2.9791344932315686,116.32984112642606,39.687407301388795,5.0721369737032616,223.71426196871445,61.7088460701999,7.862068952069061,287.5358228578601,52.40377383574065,8.74382380990303,168.2305069487612,98.1816848364659,1.6994643682534218,91.7077276263914,49.15357996416387,2.32482354764837,176.17189858675772,65.08051889659042,7.256409688880956,90.35033223799923,63.82455275319578,2.7424771983561187,212.13650810230766
Type C,Machine 1,0,28.130320806436046,9.748992382814736,264.45844701321766,95.8863978532692,8.278610357951345,195.3095411826927,60.02153380243547,5.222802618500886,281.0172100119331,47.31783774622635,1.1310336496491868,225.42247672270358,86.46109330766338,8.648791792651785,113.42886104194123,62.676811385581395,6.622505397796394,94.72147220645465,93.51937242894307,3.411186397498482,107.9866027102332,98.61006568448792,2.751425235189111,205.6061011883398,30.04997361493811,6.90536422837144,108.27067540910419,97.25803213733934,6.8144269178455295,179.17981693452703
Type C,Machine 1,0,92.57689728646302,7.856550646943106,197.58498379324035,22.5023267579883,9.756662787055465,138.47490387507673,84.93290886562806,5.202710496862149,133.41951942084404,35.8171623910293,7.502709485082213,152.58700656168088,26.91380915456118,3.4243379617221015,172.45121534227917,99.94854952216654,9.047883439568713,135.90416135096015,24.683526318681217,8.694752509806,114.65285635268339,73.3314755144448,5.354016917044043,107.96108213752424,26.842216480667638,3.9181191218450886,121.30932175145644,77.93168922309833,7.1804362421522425,76.82650196443173
Type B,Machine 2,1,49.31394468431468,6.308102888283708,156.65425555239415,97.48335079559847,1.8143904176715528,108.2038224497701,42.03162251716697,3.2818859318477758,140.6953292651839,66.64902479406454,8.314038376724817,261.54699787680374,71.49178173157783,4.460809244124933,263.53308113228724,61.48054802847219,8.925128113007938,292.09209001866554,42.05327389356399,4.471527999006571,280.0345116323747,77.3728937383167,4.2387982190026845,217.16545531718668,95.11554570989111,5.529110895845879,82.13288069591799,73.05891815203853,2.1921457105293696,147.80599946985342
Type C,Machine 3,1,96.81385406151793,8.081811519967209,259.57037670935176,46.64005417587543,3.3089505466614675,261.4611277080799,88.70833035318893,9.116200495008867,213.43200022697553,96.82530214788008,6.528265393616312,149.82284354101267,82.7461367596492,2.984873421353941,171.24047802313316,51.961697460280696,1.9303344982448003,50.438813263539586,41.19941616406094,3.5926491459307703,281.6599295699092,23.249763770353393,1.6264674295798627,270.39159560418307,25.003108730469606,5.693153893992543,169.80261266491385,35.01381446623399,8.353630615327909,107.10512848938072
Type C,Machine 2,1,99.7125107817364,1.6461185385699721,224.4346721847014,20.731968668197133,2.118428931221619,107.9442842865372,69.82647196651274,9.837555783496235,260.7642221122238,62.59295381193596,6.865412952695399,96.45951012522048,66.21929360248814,4.924368958756439,228.62887982996116,23.793011011743186,7.065042972400515,207.3433883863262,23.146443401268453,5.454254663638754,124.86279307230265,71.14437566846144,5.120838560821305,295.33124813900037,32.802859247484946,2.9082455885054768,87.68532173291317,23.423880570757856,7.222466653204239,200.26352543432589
Type B,Machine 2,0,76.37728111670914,6.0974738614069794,133.7478109265382,55.45964006155656,5.379421723604431,186.28245713408685,35.606993417947486,9.975859012946811,145.20557414836685,99.37569121213383,7.329422890298366,223.47468694060862,50.47519470617967,5.434544556826985,52.568966438287774,99.47235717546702,8.508536814963364,269.9234544797421,99.12776503827234,9.763184302515654,127.670495706052,32.132195821736175,2.0105657484916795,84.51935052886807,47.877247898909864,6.987946687591747,269.60105575131035,88.07137292719604,6.686675943158295,238.92567524649738
Type C,Machine 2,0,38.806732405783954,9.986850617086052,251.39128916253708,90.95439877268427,8.318949117450154,249.30041657421467,59.399041295647336,2.6140312891756503,56.0933507054319,77.10273476026288,1.2661531739666705,247.50807005470472,41.04406381135967,9.684225052713572,207.0465393695005,92.35556964662405,8.845709570746527,95.26727011242613,64.62421300539857,1.4406540955810963,104.75624950187432,22.719648783621878,9.847053029616927,265.8666862079175,28.964558890203442,6.056883172767881,85.81961079242815,32.288774788284734,9.506922527969877,138.82585379359872
Type B,Machine 3,0,79.26129481701973,5.412690048444518,96.6712499185006,57.56245762717032,3.61310813887987,189.70069735159382,68.60119195158312,4.612401890448852,191.76430459675723,51.965636663007395,2.0841385846665905,179.57761233533,80.26096572676246,3.682429252065394,143.5225993190361,82.27660192383127,9.390780822006747,62.64643157219817,29.698549286517277,7.469093487794752,84.39892023358668,25.912259273897213,6.147801385679552,150.03263121616706,86.97243694061308,7.060084873266842,165.17357108626618,27.794762479888107,9.747658621482062,116.38560263114998
Type C,Machine 1,1,71.8141336023356,4.65681628283827,110.35272334041866,50.26104023313353,8.241735226447336,133.89103661273967,75.48442118483169,5.907416083450829,207.21155854725583,87.23245720762014,3.599537277060315,70.39059280403316,29.412854780849358,7.586263794053662,212.74435527247326,44.24580144586792,6.897479051951111,252.75836939074682,89.35440259503045,2.6897166875369556,205.5224706466124,62.72482880016177,7.360365320401578,172.55910326293827,45.46945341871529,4.259446754109701,159.97582627303956,43.063860412590756,3.860558599280035,93.76274262664222
Type A,Machine 1,0,92.84381531435828,1.591259286495697,182.37604229498365,92.67456885449576,1.9674475910573017,292.6797362773624,47.75828333999349,7.507840429929805,142.45677129455373,65.85208258331136,4.43501492971088,226.77511567554234,33.61801773835872,7.513642499862023,270.55565009090003,93.22267150170202,7.790779092015238,73.54569902984562,83.43495670538042,9.76892220344562,178.82693366963676,82.7160822257413,5.3132710245941475,184.12486442808154,50.88121619627024,6.370779475004393,226.9768093898659,72.56250662245172,7.642150329352979,153.35425679938322
Type C,Machine 1,1,36.88997757389144,5.590347624567448,278.82527798881046,33.38279250861873,9.310494418877298,56.799172413104515,26.980863640652764,7.86600698015239,276.65033482286526,51.665378662996474,6.8297164733936135,149.26565032799908,61.79517433723255,1.40211712995093,134.15989166417933,29.66771998241341,2.5808726807027926,72.56052858019325,73.06284121304122,2.9828698548287145,146.75397395087148,49.40510056715004,4.340862604675842,260.48418982788144,23.17336825263231,5.5156260336953995,284.97431207550517,73.8976963884536,5.079308474197233,127.47282846022799
Type A,Machine 2,1,97.9571975879015,7.350979115318413,214.92294962930717,54.696220421806615,2.190042175682216,226.56747302645184,63.1562945958096,9.252345508755258,129.53129623300532,21.527157809974213,8.555006569715523,206.18389843329825,34.72800401517138,1.3984698742512371,221.6981465949503,98.47552696470763,8.889355452191737,248.368758927182,74.86845146485226,6.474484401882547,232.21324340584587,88.02295246900084,7.781072400702434,167.57650090947487,31.768248445593017,3.9413276303087414,232.3577988437832,26.51682734137917,1.5997513573830722,140.71467606265932
Type C,Machine 2,1,60.16052200722857,2.759562668574098,126.77170389039634,80.46225749619268,5.0986144969448866,279.07074417078394,46.036167017832845,7.865699037473619,97.29951350581948,30.274386144471386,5.57713855822875,171.8071415841965,37.80156367993874,4.154172141015448,109.05708920651934,77.89627321994288,4.069625031132877,201.69364343395006,64.16781075131723,1.4530732601847727,236.08595575470332,44.57341684503362,3.4172969790498406,295.61712182013923,21.439325249232255,3.0578569239810767,180.51279156821855,27.353383076418645,7.023423857866094,163.5780218890099
Type A,Machine 3,0,99.90107588246583,3.0239310988970862,84.4054421185296,72.39083907223751,6.378510640430598,107.315419291696,86.55617487508482,6.83957096425742,63.64617786640171,84.35483988541017,2.857614856411838,125.8827628274234,60.300163016510155,2.01553566115596,115.90262464981473,26.86654538572047,7.485770953376391,274.21310894285386,47.30453440555662,4.790097788411368,219.9960727266126,55.13512602523087,1.5605866042698744,75.37256175781278,63.52683424628191,8.0946479506541,195.44179897465233,90.18794273615651,5.569625570583154,241.7083008688367
Type B,Machine 3,0,47.580447546746036,5.364656328954693,224.5253928586419,30.571124824339407,9.582641379495252,271.718985797334,46.438308039553874,2.9779328501618676,105.02164055959416,54.77596660231284,7.328510251730002,208.19591836927867,25.246210390918247,9.339729568518699,76.3600282252896,31.408948039707223,3.113474190801253,97.34495046698231,49.695944959378096,3.253083195508869,123.28245812112932,76.76449658539863,5.641906661333225,96.27237092211413,61.35376507993962,1.8116827775618742,82.44912562462443,64.37113912011142,7.776248830993594,181.1938366492215
Type B,Machine 3,1,84.92648562132433,3.5973913107845337,213.16265419354258,49.91807775536473,2.626740611871555,274.831691774844,81.78009794065424,3.1677871168145915,126.3261321381953,40.65939738319094,8.078295973895646,228.66746910862406,78.81429342712565,9.1016574835017,226.34514945458545,89.31472928934346,8.737139680169776,113.33869659171445,43.524512575516745,9.34854599629907,210.0344356645445,41.818903084323374,1.5692845413631469,143.9474395903886,49.02366791350251,2.013138856323681,172.01261827749468,25.682342246449927,3.6323042033376476,145.90721873804546
Type A,Machine 1,0,33.7315726719624,3.086260949295583,111.04816340342201,25.890116785521357,5.962796120430319,91.53193722859223,37.14135462991793,2.611384460419034,239.23306201875047,32.59497831123462,2.7952990962167585,163.27838092332206,91.49133719221693,8.202029005473937,298.62055486901295,41.84821506414388,6.793925784151687,289.30701977916874,34.0087730862393,8.078265616892576,189.0981385733103,37.195751340539196,6.64864424276761,147.4071685499701,58.35647525220473,5.516490236725226,263.03269243317504,86.5010165335466,8.570423709516914,274.8757145276435
Type A,Machine 1,1,46.04531935444441,8.694090921964737,159.42963883006865,20.052662401212107,2.544715716078998,147.3821779496638,38.544767111147834,7.28826754835789,66.28090346244906,35.34574182057308,5.3720645277486625,266.4052740241923,33.5821986914215,9.07459635785056,94.84987339585572,32.424333768101704,9.626363475587388,130.3238023998084,61.768807182069445,6.644623589974438,186.03938698625038,53.38967865926187,7.2422600297076745,244.66949246992235,38.343545699853536,3.2826625441564965,140.08164234446474,41.73474053853289,3.929209392199939,82.50079330539387
Type B,Machine 2,1,99.26599456160388,4.2383294093871955,217.02162936426654,76.8255492229406,3.0424975604088753,50.383421693879285,28.986930711693386,4.795868559699765,212.84500143501438,43.30620608063694,7.0707616246322536,205.51349017125483,95.707354983765,3.180439282252238,289.4367992008603,93.52063801513934,9.452906578512188,78.10013907748632,34.86437210099006,6.439541219274843,267.23730145295724,54.426255602695036,6.322110059507429,169.39126337173553,73.76031352122651,5.612144400394103,292.56137942790576,50.22352581102696,7.664498531566017,167.45507110124782
Type A,Machine 2,0,32.664197422944426,2.0797428783056042,274.2415529260964,35.64874465685754,1.7927104130663425,52.233146936919034,37.48452735160761,4.039756745480883,88.03025185125658,74.38024048870413,5.134345139273899,189.50677865536755,80.82136223445428,3.8162471704208514,226.9434650438482,40.10726165911102,1.2304818457779816,196.9149792022948,84.83370663889784,1.2404840850529746,125.5827105716672,72.22740828027668,8.572676210505247,57.98120239240793,41.943656169247475,8.140921277407898,237.1995299123152,66.9231026662207,2.3124426394895456,283.0159737368323
Type B,Machine 3,1,23.59059160781659,3.8672086325225346,251.87415649249917,69.42977919575634,4.51277089278801,125.3226682804622,70.8640691741578,3.1345428691453874,293.43428714216304,36.177139395943584,2.0177564302774496,147.69158766073394,60.97749268986823,3.133752283036082,279.68699301806873,89.77092947491077,4.037684344203473,293.13120275642257,44.61545233119609,5.441585636606934,166.7458964109222,63.75628521362846,2.914946846535413,195.12705399510943,60.485617301622845,6.2076485469142835,235.26197066587793,97.39347347244775,8.182515241945598,99.59770317869058
Type A,Machine 2,1,47.821449886260865,9.46458585399356,134.1297206515353,46.851333405141446,4.59299165868708,215.64081140728482,36.41054709993562,5.5070248179245445,125.06493065075581,20.76246472887444,5.095791434596448,118.03671249554638,91.34435624493959,1.0727667814649127,289.14667155880204,35.53666699597358,6.047240819408345,198.15264875180043,79.72357060019249,8.82479116257176,216.2478094488142,38.733343909127846,9.67024338508163,189.10225187797093,86.96325445917853,3.148326826015641,237.36505623772183,75.52099018619887,2.519507052036726,107.07072667911625
Type A,Machine 1,0,35.87047164326129,3.2255760062910435,57.19004422368785,48.77915445796862,1.0067132841390647,247.57771054783683,63.08847142238358,6.819956265851126,273.6878512722278,90.60581802902999,7.488816370713207,129.4419051956901,92.34561266517984,7.933826727809443,162.19263782988816,93.00554584498244,5.736641024827865,217.49522960178655,47.66933784851541,2.8969360990543795,215.08485745610355,60.877745785761554,5.633193090521994,176.80016541316493,59.4879915968576,3.5360111173644193,90.00794970760754,29.97793092662503,9.752068012516155,78.19915681501948
Type B,Machine 1,1,71.18757010156006,6.694245988991803,200.89001320853743,35.50211356446251,5.44586447954436,203.11986675022277,32.372727648847864,9.859123341890326,224.18480055410112,38.66045437164237,4.288902258379105,245.9014563718439,90.1088899027911,2.6637473815310466,72.27920072582495,50.25491874714554,5.1932450213724115,222.416529614661,25.076814991635352,1.4462007998548967,74.51996511673762,79.94672804618892,7.09739427502206,226.64110925517468,42.77893359672784,8.970493990721597,59.24587486667974,79.94172894323171,6.495372517111513,135.84225493811158
Type B,Machine 1,1,49.989314915481685,5.919050784390299,57.8388793230495,89.48402902469103,5.052693440641619,56.007514941200775,39.63638550970272,6.7521192914502395,117.88591654476036,72.19172734391825,4.9473136374564906,108.9217501390156,84.57559419105928,1.0052419480902854,242.53048178408497,66.4015405211439,6.062625495831332,216.49565753820602,89.58548714923812,4.277607622245458,164.57895067527474,76.00145377063242,9.03935174564711,54.69278395056993,79.10584303796368,5.335236698960373,275.7826689694116,43.90127347159612,2.6891451477012023,243.5368324480104
Type A,Machine 2,0,89.74215829590418,3.172991770367988,87.85925607869234,62.69239553394638,7.733013037047825,162.9868222198775,98.83816697165857,5.7441081771226905,182.44192489478655,84.7502174069281,2.1685945779653166,95.8986106607885,94.74631653405783,8.194216110427801,254.54263351114727,40.639419558380325,9.545970388084044,73.008584324169,60.33816361970983,3.1640238861956895,261.8248944673196,22.043042028869564,6.84881690319501,166.31758436468124,35.488474189602314,1.8196648453457556,104.00151471089245,51.67118558947081,5.061469361913064,141.0696998435859
Type C,Machine 2,0,22.600876412856437,1.6361247778335066,131.73683492662013,69.0713060773037,7.078178673578682,162.3039880861831,85.51231057435116,6.443195473926595,272.6014396506266,67.22886689442547,3.178451085267138,164.77245461681946,91.94062762148312,6.391025827832057,286.26962040940936,73.93604261835424,9.15516664706631,247.25298782273285,73.56519854468614,6.786987965575283,181.3213508825534,83.3988881127675,8.523462660007358,184.36090303151622,86.81683325390377,8.093337327970328,219.67979343448408,31.177659819214956,4.423379051370095,91.19281199698904
Type A,Machine 3,0,59.95532880913521,2.0085658692364694,67.33917686890796,75.72874454116132,1.5731019025545394,279.0855385249548,27.413824321167823,5.421251859365203,237.94373586382713,71.91254593656032,1.1065962372925093,109.43539864137104,46.00513467599222,1.073805134603886,69.79078539862111,57.37736226577776,2.7026729080510323,184.74007444701735,54.990058968482565,6.778826151880562,128.15048237972854,26.187738549199313,1.16527910245291,177.67303968605876,65.05400408533058,8.204160405571464,235.17326552661166,82.04221268015672,9.413410543652336,157.19842351630385
Type B,Machine 2,0,80.46902451060801,7.8223900821117045,75.96276124930414,80.00917069219616,8.233025208163305,275.5776719652565,99.00111430138296,3.7184143267013043,277.93553289515546,69.9834482015086,8.646154497840197,189.5856351395965,34.825421119424945,3.7623104067950677,283.90239187082807,78.52048720178345,2.827765081888986,270.04208062086514,51.27008546464134,9.877086581732181,247.70691777909653,64.64249275609816,5.9470422380452295,93.94878342948539,88.62847655588465,1.4362850883544123,276.506779060796,32.818082217340965,1.751194957572241,180.09007691372324
